X,Y,Z,rX,rY,rZ,empty
8802878.000,430.000,-93.133,400.000,0.000,90.000,90.000,
8802881.000,430.000,-93.133,400.000,0.000,90.000,90.000,
8802884.000,430.000,-93.133,400.000,0.000,90.000,90.000,
8802886.000,430.000,-93.133,400.000,0.000,90.000,90.000,
8802891.000,430.000,-107.805,400.000,0.000,89.999,89.999,
8802893.000,430.000,-107.805,400.000,0.000,89.999,89.999,
8802895.000,430.000,-107.805,400.000,0.000,89.999,89.999,
8802898.000,430.000,-107.805,400.000,0.000,89.999,89.999,
8802899.000,430.000,-107.805,400.000,0.000,89.999,89.999,
8802902.000,430.000,-107.805,400.000,0.000,89.999,89.999,
8802906.000,430.000,-121.508,400.000,0.000,90.000,90.000,
8802909.000,430.000,-121.508,400.000,0.000,90.000,90.000,
8802912.000,430.000,-121.508,400.000,0.000,90.000,90.000,
8802914.000,430.000,-121.508,400.000,0.000,90.000,90.000,
8802917.000,430.000,-121.508,400.000,0.000,90.000,90.000,
8802935.000,430.000,-148.680,400.000,0.000,90.000,90.000,
8802937.000,430.000,-148.680,400.000,0.000,90.000,90.000,
8802939.000,430.000,-148.680,400.000,0.000,90.000,90.000,
8802942.000,430.000,-148.680,400.000,0.000,90.000,90.000,
8802944.000,430.000,-148.680,400.000,0.000,90.000,90.000,
8802947.000,430.000,-148.680,400.000,0.000,90.000,90.000,
8802952.000,430.000,-162.979,400.000,0.000,90.000,90.000,
8802954.000,430.000,-162.979,400.000,0.000,90.000,90.000,
8802956.000,430.000,-162.979,400.000,0.000,90.000,90.000,
8802959.000,430.000,-162.979,400.000,0.000,90.000,90.000,
8802961.000,430.000,-162.979,400.000,0.000,90.000,90.000,
8802967.000,430.000,-177.075,400.000,0.000,90.000,90.000,
8802969.000,430.000,-177.075,400.000,0.000,90.000,90.000,
8802971.000,430.000,-177.075,400.000,0.000,90.000,90.000,
8802974.000,430.000,-177.075,400.000,0.000,90.000,90.000,
8802976.000,430.000,-177.075,400.000,0.000,90.000,90.000,
8802978.000,430.000,-177.075,400.000,0.000,90.000,90.000,
8802984.000,430.000,-190.896,400.000,0.000,90.000,90.000,
8802987.000,430.000,-190.896,400.000,0.000,90.000,90.000,
8802989.000,430.000,-190.896,400.000,0.000,90.000,90.000,
8802991.000,430.000,-190.896,400.000,0.000,90.000,90.000,
8802993.000,430.000,-190.896,400.000,0.000,90.000,90.000,
8802998.000,430.000,-203.517,400.000,0.000,89.999,89.999,
8802999.000,430.000,-203.517,400.000,0.000,89.999,89.999,
8803000.000,430.000,-203.517,400.000,0.000,89.999,89.999,
8803001.000,430.000,-203.517,400.000,0.000,89.999,89.999,
8803002.000,430.000,-203.517,400.000,0.000,89.999,89.999,
8803003.000,430.000,-203.517,400.000,0.000,89.999,89.999,
8803013.000,430.000,-215.713,400.000,0.000,89.999,89.999,
8803015.000,430.000,-215.713,400.000,0.000,89.999,89.999,
8803017.000,430.000,-215.713,400.000,0.000,89.999,89.999,
8803020.000,430.000,-215.713,400.000,0.000,89.999,89.999,
8803022.000,430.000,-215.713,400.000,0.000,89.999,89.999,
8803024.000,430.000,-215.713,400.000,0.000,89.999,89.999,
8803029.000,430.000,-228.121,400.000,0.000,90.000,90.000,
8803030.000,430.000,-228.121,400.000,0.000,90.000,90.000,
8803033.000,430.000,-228.121,400.000,0.000,90.000,90.000,
8803035.000,430.000,-228.121,400.000,0.000,90.000,90.000,
8803037.000,430.000,-228.121,400.000,0.000,90.000,90.000,
8803040.000,430.000,-228.121,400.000,0.000,90.000,90.000,
8803045.000,430.000,-239.051,400.000,0.000,90.000,90.000,
8803048.000,430.000,-239.051,400.000,0.000,90.000,90.000,
8803050.000,430.000,-239.051,400.000,0.000,90.000,90.000,
8803053.000,430.000,-239.051,400.000,0.000,90.000,90.000,
8803055.000,430.000,-239.051,400.000,0.000,90.000,90.000,
8803059.000,430.000,-249.157,400.000,0.000,90.000,90.000,
8803061.000,430.000,-249.157,400.000,0.000,90.000,90.000,
8803064.000,430.000,-249.157,400.000,0.000,90.000,90.000,
8803066.000,430.000,-249.157,400.000,0.000,90.000,90.000,
8803068.000,430.000,-249.157,400.000,0.000,90.000,90.000,
8803071.000,430.000,-249.157,400.000,0.000,90.000,90.000,
8803075.000,430.000,-258.312,400.000,0.000,90.000,90.000,
8803078.000,430.000,-258.312,400.000,0.000,90.000,90.000,
8803080.000,430.000,-258.312,400.000,0.000,90.000,90.000,
8803083.000,430.000,-258.312,400.000,0.000,90.000,90.000,
8803084.000,430.000,-258.312,400.000,0.000,90.000,90.000,
8803090.000,430.000,-266.914,400.000,0.000,89.999,89.999,
8803092.000,430.000,-266.914,400.000,0.000,89.999,89.999,
8803094.000,430.000,-266.914,400.000,0.000,89.999,89.999,
8803096.000,430.000,-266.914,400.000,0.000,89.999,89.999,
8803098.000,430.000,-266.914,400.000,0.000,89.999,89.999,
8803101.000,430.000,-266.914,400.000,0.000,89.999,89.999,
8803105.000,430.000,-273.829,400.000,0.000,90.000,90.000,
8803107.000,430.000,-273.829,400.000,0.000,90.000,90.000,
8803110.000,430.000,-273.829,400.000,0.000,90.000,90.000,
8803112.000,430.000,-273.829,400.000,0.000,90.000,90.000,
8803114.000,430.000,-273.829,400.000,0.000,90.000,90.000,
8803117.000,430.000,-273.829,400.000,0.000,90.000,90.000,
8803122.000,430.000,-279.980,400.000,0.000,90.000,90.000,
8803125.000,430.000,-279.980,400.000,0.000,90.000,90.000,
8803127.000,430.000,-279.980,400.000,0.000,90.000,90.000,
8803129.000,430.000,-279.980,400.000,0.000,90.000,90.000,
8803131.000,430.000,-279.980,400.000,0.000,90.000,90.000,
8803137.000,430.000,-284.937,400.000,0.000,90.000,90.000,
8803140.000,430.000,-284.937,400.000,0.000,90.000,90.000,
8803143.000,430.000,-284.937,400.000,0.000,90.000,90.000,
8803145.000,430.000,-284.937,400.000,0.000,90.000,90.000,
8803148.000,430.000,-284.937,400.000,0.000,90.000,90.000,
8803150.000,430.000,-284.937,400.000,0.000,90.000,90.000,
8803155.000,430.000,-288.828,400.000,0.000,90.000,90.000,
8803157.000,430.000,-288.828,400.000,0.000,90.000,90.000,
8803159.000,430.000,-288.828,400.000,0.000,90.000,90.000,
8803161.000,430.000,-288.828,400.000,0.000,90.000,90.000,
8803163.000,430.000,-288.828,400.000,0.000,90.000,90.000,
8803168.000,430.000,-291.649,400.000,0.000,90.000,90.000,
8803171.000,430.000,-291.649,400.000,0.000,90.000,90.000,
8803173.000,430.000,-291.649,400.000,0.000,90.000,90.000,
8803175.000,430.000,-291.649,400.000,0.000,90.000,90.000,
8803178.000,430.000,-291.649,400.000,0.000,90.000,90.000,
8803180.000,430.000,-291.649,400.000,0.000,90.000,90.000,
8803184.000,430.000,-293.811,400.000,0.000,90.000,90.000,
8803186.000,430.000,-293.811,400.000,0.000,90.000,90.000,
8803188.000,430.000,-293.811,400.000,0.000,90.000,90.000,
8803191.000,430.000,-293.811,400.000,0.000,90.000,90.000,
8803193.000,430.000,-293.811,400.000,0.000,90.000,90.000,
8803199.000,430.000,-295.446,400.000,0.000,90.000,90.000,
8803201.000,430.000,-295.446,400.000,0.000,90.000,90.000,
8803203.000,430.000,-295.446,400.000,0.000,90.000,90.000,
8803206.000,430.000,-295.446,400.000,0.000,90.000,90.000,
8803208.000,430.000,-295.446,400.000,0.000,90.000,90.000,
8803210.000,430.000,-295.446,400.000,0.000,90.000,90.000,
8803216.000,430.000,-296.738,400.000,0.000,90.000,90.000,
8803218.000,430.000,-296.738,400.000,0.000,90.000,90.000,
8803220.000,430.000,-296.738,400.000,0.000,90.000,90.000,
8803222.000,430.000,-296.738,400.000,0.000,90.000,90.000,
8803224.000,430.000,-296.738,400.000,0.000,90.000,90.000,
8803231.000,430.000,-297.677,400.000,0.000,89.999,89.999,
8803233.000,430.000,-297.677,400.000,0.000,89.999,89.999,
8803235.000,430.000,-297.677,400.000,0.000,89.999,89.999,
8803237.000,430.000,-297.677,400.000,0.000,89.999,89.999,
8803239.000,430.000,-297.677,400.000,0.000,89.999,89.999,
8803242.000,430.000,-297.677,400.000,0.000,89.999,89.999,
8803247.000,430.000,-298.354,400.000,0.000,90.000,90.000,
8803249.000,430.000,-298.354,400.000,0.000,90.000,90.000,
8803252.000,430.000,-298.354,400.000,0.000,90.000,90.000,
8803254.000,430.000,-298.354,400.000,0.000,90.000,90.000,
8803257.000,430.000,-298.354,400.000,0.000,90.000,90.000,
8803260.000,430.000,-299.149,400.000,0.000,90.000,90.000,
8803278.000,430.000,-299.149,400.000,0.000,90.000,90.000,
8803281.000,430.000,-299.149,400.000,0.000,90.000,90.000,
8803283.000,430.000,-299.149,400.000,0.000,90.000,90.000,
8803286.000,430.000,-299.149,400.000,0.000,90.000,90.000,
8803289.000,430.000,-299.149,400.000,0.000,90.000,90.000,
8803308.000,430.000,-299.581,400.000,0.000,90.000,90.000,
8803310.000,430.000,-299.581,400.000,0.000,90.000,90.000,
8803312.000,430.000,-299.581,400.000,0.000,90.000,90.000,
8803314.000,430.000,-299.581,400.000,0.000,90.000,90.000,
8803316.000,430.000,-299.581,400.000,0.000,90.000,90.000,
8803322.000,430.000,-299.707,400.000,0.000,90.000,90.000,
8803324.000,430.000,-299.707,400.000,0.000,90.000,90.000,
8803326.000,430.000,-299.707,400.000,0.000,90.000,90.000,
8803328.000,430.000,-299.707,400.000,0.000,90.000,90.000,
8803330.000,430.000,-299.707,400.000,0.000,90.000,90.000,
8803333.000,430.000,-299.707,400.000,0.000,90.000,90.000,
8803338.000,430.000,-299.799,400.000,0.000,89.999,89.999,
8803340.000,430.000,-299.799,400.000,0.000,89.999,89.999,
8803342.000,430.000,-299.799,400.000,0.000,89.999,89.999,
8803344.000,430.000,-299.799,400.000,0.000,89.999,89.999,
8803346.000,430.000,-299.799,400.000,0.000,89.999,89.999,
8803348.000,430.000,-299.799,400.000,0.000,89.999,89.999,
8803353.000,430.000,-299.865,400.000,0.000,90.000,90.000,
8803355.000,430.000,-299.865,400.000,0.000,90.000,90.000,
8803358.000,430.000,-299.865,400.000,0.000,90.000,90.000,
8803360.000,430.000,-299.865,400.000,0.000,90.000,90.000,
8803362.000,430.000,-299.865,400.000,0.000,90.000,90.000,
8803367.000,430.000,-299.913,400.000,0.000,90.000,90.000,
8803368.000,430.000,-299.913,400.000,0.000,90.000,90.000,
8803369.000,430.000,-299.913,400.000,0.000,90.000,90.000,
8803370.000,430.000,-299.913,400.000,0.000,90.000,90.000,
8803371.000,430.000,-299.913,400.000,0.000,90.000,90.000,
8803372.000,430.000,-299.913,400.000,0.000,90.000,90.000,
8803383.000,430.000,-299.948,400.000,0.000,90.000,90.000,
8803386.000,430.000,-299.948,400.000,0.000,90.000,90.000,
8803388.000,430.000,-299.948,400.000,0.000,90.000,90.000,
8803390.000,430.000,-299.948,400.000,0.000,90.000,90.000,
8803392.000,430.000,-299.948,400.000,0.000,90.000,90.000,
8803398.000,430.000,-299.974,400.000,0.000,89.999,89.999,
8803400.000,430.000,-299.974,400.000,0.000,89.999,89.999,
8803402.000,430.000,-299.974,400.000,0.000,89.999,89.999,
8803404.000,430.000,-299.974,400.000,0.000,89.999,89.999,
8803406.000,430.000,-299.974,400.000,0.000,89.999,89.999,
8803408.000,430.000,-299.974,400.000,0.000,89.999,89.999,
8803414.000,430.000,-299.993,400.000,0.000,90.000,90.000,
8803417.000,430.000,-299.993,400.000,0.000,90.000,90.000,
8803420.000,430.000,-299.993,400.000,0.000,90.000,90.000,
8803423.000,430.000,-299.993,400.000,0.000,90.000,90.000,
8803425.000,430.000,-299.993,400.000,0.000,90.000,90.000,
8803428.000,430.000,-299.993,400.000,0.000,90.000,90.000,
8803447.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803450.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803452.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803454.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803457.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803462.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803464.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803466.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803469.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803471.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803478.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803480.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803483.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803484.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803487.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803489.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803496.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803498.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803501.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803503.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803506.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803511.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803513.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803516.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803518.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803520.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803526.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803527.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803528.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803529.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803530.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803532.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803544.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803547.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803550.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803552.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803555.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803573.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803575.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803578.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803580.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803583.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803588.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803591.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803593.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803595.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803597.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803603.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803605.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803608.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803610.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803613.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803615.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803619.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803622.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803624.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803626.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803628.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803634.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803636.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803638.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803641.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803644.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803649.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803651.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803654.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803656.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803658.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803660.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803667.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803669.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803671.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803674.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803676.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803682.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803684.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803686.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803689.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803692.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803698.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803700.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803703.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803706.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803708.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803713.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803715.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803718.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803720.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803722.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803725.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803731.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803734.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803737.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803739.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803743.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803760.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803761.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803762.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803763.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803764.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803775.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803777.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803780.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803782.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803784.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803786.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803792.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803794.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803796.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803798.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803801.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803807.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803809.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803812.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803814.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803816.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803822.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803824.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803826.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803829.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803831.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803836.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803838.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803840.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803842.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803845.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803846.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803852.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803855.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803857.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803859.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803861.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803868.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803870.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803872.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803875.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803877.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803883.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803886.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803888.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803890.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803893.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803895.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803900.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803903.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803905.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803907.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803909.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803916.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803918.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803921.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803923.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803925.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803931.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803934.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803936.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803938.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803940.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803947.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803949.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803951.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803954.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803956.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803958.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803963.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803965.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803968.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803970.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803972.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803978.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803980.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803983.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803985.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803988.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803992.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803995.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8803998.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804001.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804005.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804008.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804026.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804028.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804030.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804033.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804035.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804041.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804043.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804045.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804047.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804049.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804055.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804056.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804057.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804058.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804059.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804071.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804072.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804073.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804074.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804075.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804076.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804088.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804091.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804093.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804095.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804097.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804103.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804105.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804107.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804110.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804112.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804117.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804119.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804122.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804124.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804126.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804129.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804134.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804136.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804138.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804140.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804143.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804149.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804151.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804153.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804156.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804158.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804164.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804168.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804170.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804173.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804176.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804196.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804197.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804198.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804199.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804200.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804201.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804213.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804216.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804218.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804220.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804222.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804228.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804229.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804230.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804231.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804232.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804243.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804245.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804247.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804250.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804252.000,430.000,-300.000,400.000,0.000,90.000,90.000,
